id,fecha,usuario,texto,tema,sentimiento,likes,reposts
2393,2022-01-01,user_51057,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,13061,4667
2394,2025-10-28,user_90501,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,19786,1104
2395,2022-06-06,user_19040,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,positivo,4103,4724
2396,2024-08-07,user_73934,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,positivo,4879,4921
2397,2021-09-13,user_74558,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,positivo,4220,1154
2398,2024-05-23,user_54392,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,18504,3407
2399,2025-11-30,user_36276,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,11433,4803
2400,2022-03-04,user_61362,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,neutral,6169,1226
2401,2024-12-23,user_22629,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,negativo,2536,395
2402,2021-06-09,user_74101,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,neutral,17117,3789
2403,2022-01-19,user_70496,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,19184,1829
2404,2023-03-07,user_52765,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,positivo,17810,2946
2405,2025-11-13,user_61809,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",negativo,15604,4495
2406,2024-10-23,user_38066,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",neutral,7372,933
2407,2024-09-20,user_7531,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,neutral,7942,1164
2408,2024-07-23,user_24507,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",neutral,3929,2203
2409,2022-05-30,user_6215,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",neutral,8011,1253
2410,2021-05-01,user_18270,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,neutral,12186,1407
2411,2022-01-31,user_94200,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,13196,73
2412,2024-05-07,user_28966,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,18401,4302
2413,2022-04-17,user_2030,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,11656,2466
2414,2022-11-13,user_44392,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",negativo,6405,1284
2415,2023-03-09,user_95650,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,11006,3457
2416,2024-03-22,user_26688,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",neutral,13769,3016
2417,2022-11-23,user_16398,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",negativo,2685,4380
2418,2025-09-29,user_68558,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,positivo,15341,4012
2419,2024-06-04,user_99792,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,negativo,19796,1283
2420,2025-06-05,user_29655,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",negativo,5692,3789
2421,2022-01-30,user_50559,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,13663,4941
2422,2022-07-11,user_69924,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,negativo,15909,4776
2423,2025-05-04,user_1500,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,16488,2731
2424,2022-02-18,user_92661,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,12629,3187
2425,2024-03-19,user_75307,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,positivo,14034,2778
2426,2025-07-11,user_34022,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",neutral,14734,1886
2427,2022-05-17,user_94062,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,positivo,18534,1488
2428,2021-09-03,user_96366,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,positivo,5705,1415
2429,2023-09-11,user_20386,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,13061,1262
2430,2023-12-10,user_49149,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",negativo,17912,3501
2431,2023-08-01,user_11715,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",neutral,11668,3706
2432,2022-11-17,user_56988,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,12072,698
2433,2023-07-25,user_98448,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,positivo,12111,970
2434,2025-07-29,user_74216,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",negativo,4939,251
2435,2023-08-26,user_99786,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",neutral,11652,4467
2436,2021-02-17,user_44592,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,negativo,9088,2728
2437,2021-08-31,user_25104,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,19261,861
2438,2021-07-26,user_4141,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,positivo,17359,4727
2439,2023-01-30,user_94221,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,4533,4233
2440,2021-10-12,user_59111,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,neutral,15400,1140
2441,2024-07-10,user_54943,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",neutral,4882,44
2442,2023-07-20,user_50648,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,negativo,19000,4717
2443,2024-01-31,user_13322,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",negativo,6038,1319
2444,2025-07-28,user_21986,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,positivo,16581,4316
2445,2023-05-31,user_50408,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,negativo,7454,3431
2446,2023-02-11,user_56575,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,negativo,16963,1762
2447,2024-08-21,user_35013,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,18472,2130
2448,2024-05-09,user_96339,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",positivo,11612,464
2449,2022-11-04,user_63729,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,positivo,6085,1852
2450,2022-04-11,user_67843,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,neutral,6636,4230
2451,2023-07-12,user_70201,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,positivo,17931,3632
2452,2025-06-02,user_82444,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,1218,2748
2453,2023-12-30,user_2412,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,positivo,13530,1662
2454,2025-02-08,user_37074,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",positivo,5290,3414
2455,2025-06-24,user_33290,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,positivo,14505,3757
2456,2021-06-26,user_59902,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,7625,3898
2457,2022-12-21,user_73204,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,12911,4820
2458,2024-02-06,user_87176,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,positivo,13748,1694
2459,2022-05-26,user_47179,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",negativo,6661,328
2460,2023-10-01,user_67332,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",neutral,1030,4872
2461,2024-01-04,user_84080,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,negativo,16900,2948
2462,2022-07-23,user_58531,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,neutral,7504,676
2463,2021-05-06,user_6958,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,18788,4785
2464,2025-05-09,user_28862,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",negativo,5188,724
2465,2023-10-07,user_65872,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",positivo,14894,1279
2466,2023-01-21,user_67530,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",neutral,8411,627
2467,2025-06-12,user_57601,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,positivo,12777,4495
2468,2022-09-10,user_1666,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",negativo,5623,156
2469,2024-03-09,user_81535,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,15769,261
2470,2025-04-20,user_27223,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,16088,1017
2471,2025-02-09,user_62110,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",neutral,12806,65
2472,2025-10-08,user_67884,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",neutral,11299,4855
2473,2025-09-16,user_65544,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,neutral,7908,3964
2474,2021-07-14,user_98521,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,12678,2523
2475,2021-05-04,user_89130,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,positivo,10799,53
2476,2024-10-07,user_50701,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,4981,4654
2477,2024-10-28,user_11476,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",negativo,28,1239
2478,2025-10-17,user_39288,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,negativo,9635,2664
2479,2024-07-06,user_33577,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,8190,2885
2480,2024-01-01,user_86925,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,5961,1978
2481,2021-09-03,user_31728,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",negativo,4556,1566
2482,2025-09-03,user_37700,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,positivo,19504,4774
2483,2025-02-02,user_72215,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,11657,2044
2484,2022-06-15,user_5425,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,976,2409
2485,2021-11-28,user_44589,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",positivo,19688,991
2486,2024-07-02,user_93258,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,positivo,4698,3865
2487,2024-07-30,user_33264,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,positivo,6380,1228
2488,2021-05-27,user_89444,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",negativo,13730,1167
2489,2021-10-14,user_53039,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,negativo,10454,822
2490,2021-06-05,user_64365,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,17463,4910
2491,2024-07-05,user_15758,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",positivo,795,2139
